country,year,rgdpo,rkna,labsh,pl_i,pl_gdpo,pop
Cote d'Ivoire,1987,25414.908203125,147790.0625,0.5716798901557922,0.9637234622008616,0.394062340259552,10.939987
Cote d'Ivoire,2003,35898.76171875,146291.84375,0.4777924120426178,1.5255723976776137,0.42271748185157776,17.491539
Cote d'Ivoire,1997,34952.40625,146258.453125,0.456953227519989,0.5807163812219154,0.33356231451034546,15.296389999999999
Cote d'Ivoire,2002,36405.6484375,147439.578125,0.4777924120426178,0.751077378799139,0.332241415977478,17.185420999999998
Cote d'Ivoire,1985,24541.568359375,147021.328125,0.5716798901557922,0.5600385135937799,0.2761436402797699,10.158033
Cote d'Ivoire,2001,36409.4296875,147715.46875,0.4777924120426178,1.5354575664294987,0.3008228540420532,16.865375999999998
Cote d'Ivoire,1983,21437.703125,146593.15625,0.5716798901557922,0.49173475563720087,0.3139840364456177,9.383289
Cote d'Ivoire,1995,31737.158203125,142640.09375,0.4739791750907898,0.5553522142635747,0.347003698348999,14.40434
Cote d'Ivoire,1981,20554.923828125,136674.578125,0.5716798901557922,0.6796107761270033,0.40581491589546204,8.629121
Cote d'Ivoire,2005,35721.91015625,145285.421875,0.4777924120426178,0.8610265318571471,0.4799146056175232,18.132702
Cote d'Ivoire,1988,26017.646484375,147505.46875,0.5716798901557922,1.0876299843339883,0.39146777987480164,11.337121999999999
Cote d'Ivoire,1982,21201.255859375,143003.546875,0.5716798901557922,0.5729543394861953,0.3525962233543396,9.0024
Cote d'Ivoire,1984,22036.583984375,146768.109375,0.5716798901557922,0.4232641242229997,0.3053753972053528,9.769105
Cote d'Ivoire,1999,36072.15234375,150159.78125,0.4577443301677704,0.6512193128310876,0.3417527973651886,16.137824
Cote d'Ivoire,2004,34886.65234375,145874.90625,0.4777924120426178,0.9235455764858888,0.4734172523021698,17.802516
Cote d'Ivoire,2000,32706.310546875,149249,0.4777924120426178,1.5344715191856002,0.31861060857772827,16.517948
Cote d'Ivoire,1989,28553.595703125,147041.828125,0.5716798901557922,2.4706329332582655,0.3713279962539673,11.744698
Cote d'Ivoire,2006,37477.80859375,145505.421875,0.4777924120426178,0.5520939927483222,0.47858864068984985,18.486392
Cote d'Ivoire,1998,36385.984375,148510.28125,0.4550658166408539,0.5070799099187449,0.34285375475883484,15.728482
Cote d'Ivoire,1994,27556.767578125,141782.484375,0.4749482572078705,0.4310748664087699,0.2984521687030792,13.953778999999999
Cote d'Ivoire,1991,27104.916015625,144412.875,0.6061307191848755,0.5545222986503048,0.42163899540901184,12.600966999999999
Cote d'Ivoire,1980,19506.4296875,128949,0.5716798901557922,0.859900676021275,0.513045608997345,8.265549
Cote d'Ivoire,2007,38846.48046875,146981,0.4777924120426178,0.7464331726480846,0.5313326120376587,18.862171999999997
Cote d'Ivoire,1990,26421.365234375,145592.828125,0.5564258098602295,1.3896792463609924,0.44291529059410095,12.165909
Cote d'Ivoire,1992,28328.400390625,143287,0.6167557835578918,0.6247311221715067,0.4194444715976715,13.046907
Cote d'Ivoire,1996,34412.078125,144275.21875,0.4912053942680359,0.643322868010477,0.3507239520549774,14.852193
Cote d'Ivoire,1993,28000.71484375,142279.171875,0.6045130491256714,0.5295668580176912,0.3947644829750061,13.499696
Denmark,1990,131056.140625,693493.5625,0.6457968950271606,0.8765052135046452,1.058584451675415,5.140332
Denmark,2005,204319.78125,966287.375,0.6287627220153809,1.0595854102527116,1.2701458930969238,5.417692
Denmark,1981,105202.7109375,536560,0.6457968950271606,0.4592596973116016,0.5842117071151733,5.124807
Denmark,2003,186772.6875,925590.125,0.6406071782112122,0.988621058030662,1.1236234903335571,5.382953
Denmark,1983,107688.3359375,558294.1875,0.6457968950271606,0.4465150455054764,0.554702877998352,5.1189659999999995
Denmark,2007,217667.84375,1023135.0625,0.6387563347816467,1.2189095037682247,1.4253848791122437,5.466988
Denmark,2004,194796.296875,945008.8125,0.6306585669517517,1.0496602051070756,1.2395503520965576,5.398645
Denmark,2006,211116.234375,995646.0625,0.6263770461082458,1.0938633337380526,1.2904881238937378,5.440696
Denmark,2000,186918.984375,866827.5625,0.6207175254821777,0.7937629149399806,0.846904993057251,5.338283
Denmark,1998,169237.75,822524.4375,0.6582355499267578,0.9183771464600071,1.0170518159866333,5.29868
Denmark,1994,144507.90625,743826.5,0.6457968950271606,0.842850229015146,1.0678354501724243,5.211321
Denmark,1992,137915.296875,720710,0.6457968950271606,0.8702178361740831,1.10590398311615,5.171304
Denmark,1982,106817.9296875,546931.5625,0.6457968950271606,0.4369825715920081,0.5585765242576599,5.122809999999999
Denmark,1993,137288.75,731250.875,0.6457968950271606,0.801477791251431,1.042279839515686,5.190631
Denmark,1991,132006.359375,707876,0.6457968950271606,0.8519366619312314,1.0466949939727783,5.154309
Denmark,1988,125574.6484375,658148.0625,0.6457968950271606,0.7218523725261412,0.9056282043457031,5.121511
Denmark,2002,188516.75,907519.375,0.6391448974609375,0.843883185545496,0.9022663235664368,5.369058
Denmark,1999,175906.046875,843843.5,0.64779132604599,0.9018037246728597,0.9776512384414673,5.3194099999999995
Denmark,1987,124956.65625,639697.5625,0.6457968950271606,0.6984838114303394,0.8650023937225342,5.116351
Denmark,1985,111590.7890625,591205.625,0.6457968950271606,0.45249402992121496,0.5488901138305664,5.113408
Denmark,1995,150848.8125,760145.125,0.6457968950271606,0.9725656446109491,1.2266477346420288,5.232582
Denmark,1980,109436.2578125,528590.5,0.6457968950271606,0.5214604917028168,0.6449265480041504,5.123435
Denmark,1997,164091.1875,799303.4375,0.6435105800628662,0.8958893993498757,1.0534765720367432,5.276682999999999
Denmark,1996,156407.4375,777934,0.6505419015884399,0.9825080274326738,1.2125916481018066,5.254383
Denmark,1986,121172.6171875,615946.875,0.6457968950271606,0.5884851404911648,0.7130076885223389,5.113767
Denmark,1989,126865.6328125,676668.5,0.6457968950271606,0.6973037675884475,0.8684782981872559,5.129472
Denmark,1984,109885.625,572687.0625,0.6457968950271606,0.4312834695714454,0.53163909912109375,5.115308
Denmark,2001,186784,888017.9375,0.6347211599349976,0.7802231535608701,0.8497459292411804,5.354704
Dominican Republic,1987,35336.9140625,87901.8046875,0.6433813571929932,0.3038647578878853,0.18858885765075684,6.764622999999999
Dominican Republic,2000,64513.1015625,207442.421875,0.6618608832359314,0.3938850702103234,0.3916703164577484,8.562623
Dominican Republic,1980,22814.083984375,64790.84765625,0.6433813571929932,0.3756089901826892,0.3914468288421631,5.809271
Dominican Republic,1986,32155.22265625,81789.75,0.6433813571929932,0.3360561196190244,0.2218310385942459,6.626544
Dominican Republic,1999,63725.3046875,189869.515625,0.6618608832359314,0.38690068745035927,0.3598529100418091,8.429116
Dominican Republic,1983,26975.4609375,73381.8671875,0.6433813571929932,0.5070693064329457,0.4232947826385498,6.214856999999999
Dominican Republic,2007,96206.4375,300475.6875,0.6618608832359314,0.509949467589201,0.4503641426563263,9.504336
Dominican Republic,2005,78844.328125,265055.1875,0.6618608832359314,0.48043496879208153,0.447029173374176,9.237565
Dominican Republic,1990,34189.16015625,103038.140625,0.6433813571929932,0.3585388472832283,0.29209333658218384,7.1836459999999995
Dominican Republic,2006,87732.890625,281427.71875,0.6618608832359314,0.47997039290613,0.4304969608783722,9.371333
Dominican Republic,2001,70628.015625,222936.671875,0.6618608832359314,0.3771709374430675,0.36933597922325134,8.697127
Dominican Republic,1989,35968.9296875,98910.34375,0.6433813571929932,0.33160464215283664,0.24401403963565826,7.04294
Dominican Republic,1988,37337.10546875,92746.1953125,0.6433813571929932,0.2613688906145424,0.16286121308803558,6.903314
Dominican Republic,1982,25756.13671875,70455.3203125,0.6433813571929932,0.4785318596098553,0.41361474990844727,6.078816
Dominican Republic,1998,59976.484375,174242.171875,0.6618608832359314,0.38315692627277886,0.3638186454772949,8.296375
Dominican Republic,1985,30798.9140625,77807.9921875,0.6433813571929932,0.25412276402682654,0.19236063957214355,6.488856999999999
Dominican Republic,1981,25481.939453125,68293.5,0.6433813571929932,0.4308064721462338,0.3859602212905884,5.943591
Dominican Republic,2003,68102.234375,247361.78125,0.6618608832359314,0.2889857114864138,0.3123672902584076,8.967759
Dominican Republic,1997,54440.11328125,156216.21875,0.6618608832359314,0.4016605586427323,0.3783450424671173,8.163473999999999
Dominican Republic,2002,71165.3828125,239477.9375,0.6618608832359314,0.363731588468181,0.3701956868171692,8.832286
Dominican Republic,2004,70866.1328125,252754.953125,0.6618608832359314,0.31764358687626393,0.3240170180797577,9.102997
Dominican Republic,1995,47825.72265625,134425.8125,0.6589499115943909,0.38158904540935634,0.3454586863517761,7.8924199999999995
Dominican Republic,1992,40756.80078125,112072.3515625,0.626439094543457,0.3390463133087851,0.2953987717628479,7.468551
Dominican Republic,1996,49685.58203125,144068.875,0.6618608832359314,0.39448834571743424,0.3653971552848816,8.029114
Dominican Republic,1984,30099,75687.796875,0.6433813571929932,0.5927553389215431,0.4570881724357605,6.351572
Dominican Republic,1991,35122.7421875,106697.0546875,0.6433813571929932,0.3346436164193438,0.2922224998474121,7.325622
Dominican Republic,1993,44411.2734375,118583.5234375,0.6198403239250183,0.34491685995710963,0.30641230940818787,7.611463
Dominican Republic,1994,46625.08984375,126176.1328125,0.6732159852981567,0.3513807770628419,0.3164166212081909,7.753051999999999
Ecuador,1999,57223.796875,298353,0.4456135630607605,0.36473536483287267,0.3290611505508423,12.398691
Ecuador,1998,59767.203125,295849.59375,0.44751599431037903,0.4628407193039515,0.4364234507083893,12.163886999999999
Ecuador,2001,66775.40625,314294.21875,0.44180867075920105,0.3484621005801613,0.3606875240802765,12.852753
Ecuador,2000,62260.19140625,304422.8125,0.4437111020088196,0.35091196022275556,0.28946372866630554,12.628596
Ecuador,2004,87313.46875,355650.09375,0.4361013174057007,0.36429237457602187,0.4105271100997925,13.509644999999999
Ecuador,1996,57276.36328125,278924.09375,0.4513208866119385,0.4461810605775106,0.42143794894218445,11.68348
Ecuador,2003,78084.5859375,341431.59375,0.4380037784576416,0.34839560556175064,0.4073934257030487,13.2896
Ecuador,1995,55915.875,271275.21875,0.453223317861557,0.42475981749612557,0.4067273736000061,11.440576
Ecuador,1985,46981.71484375,212631.640625,0.512394905090332,0.382828777944779,0.3917413651943207,9.045976999999999
Ecuador,1997,59569.0625,287074.46875,0.44941842555999756,0.4667287179838406,0.4485785961151123,11.924991
Ecuador,1984,46612.34765625,203586.9375,0.5202977061271667,0.3249696570049441,0.32789239287376404,8.823746
Ecuador,2002,73301.5703125,328009.5,0.43990620970726013,0.343717955445519,0.37981775403022766,13.072056
Ecuador,1981,46081.1640625,185591.28125,0.5579589605331421,0.3779988924242249,0.3485327959060669,8.183194
Ecuador,1983,45034.19921875,199145.3125,0.5175421237945557,0.32217668660624277,0.32987114787101746,8.606214
Ecuador,1993,51956.28515625,255143.328125,0.45702821016311646,0.3288016331618965,0.3238968551158905,10.9512
Ecuador,1982,46715.83203125,193754.109375,0.5434556007385254,0.35059633986215294,0.3439188003540039,8.392935
Ecuador,1980,44829.4921875,177236.84375,0.5774233341217041,0.3179625716889647,0.30126139521598816,7.976449
Ecuador,1986,44934.5546875,218044.65625,0.545522928237915,0.2964410130788727,0.290134459733963,9.272905
Ecuador,2007,113966.96875,406778.34375,0.4303939938545227,0.41617505804974914,0.44420236349105835,14.205478999999999
Ecuador,1992,53241.87890625,248767.0625,0.4589306712150574,0.2913123113298028,0.2755967378616333,10.70567
Ecuador,1991,51178.97265625,242900.078125,0.4608331024646759,0.29000288170551386,0.27191483974456787,10.460988
Ecuador,2006,108358.140625,389249.65625,0.43229642510414124,0.39427258163884155,0.4266679584980011,13.96749
Ecuador,1987,43259.99609375,225323.921875,0.5445691347122192,0.30433733169136745,0.2821914553642273,9.504132
Ecuador,1989,46154.8515625,234717.640625,0.47237324714660645,0.25523393729824745,0.24672521650791168,9.97738
Ecuador,2005,99958.6953125,372170.125,0.43419888615608215,0.3648267949398199,0.407651424407959,13.735232
Ecuador,1994,54695.3125,263246.5,0.4551257789134979,0.3878485142276397,0.38002511858940125,11.196475999999999
Ecuador,1990,49222.04296875,237870.796875,0.462063729763031,0.2819542445843755,0.2540631890296936,10.218085
Ecuador,1988,45023.7734375,231240.984375,0.49699872732162476,0.27973440256547244,0.25789737701416016,9.739179
Egypt,1997,308959.40625,449637.59375,0.39237892627716064,0.4608534820229368,0.26754072308540344,64.754566
Egypt,1988,95628.59375,306706.78125,0.3924371898174286,1.4128078018872203,0.32155343890190125,53.617678
Egypt,1982,70818.1953125,204567.984375,0.3924371898174286,0.6931092332935163,0.22861456871032715,45.61043
Egypt,1987,96984.6171875,292990.25,0.3924371898174286,1.2836531595594276,0.29414409399032593,52.17384
Egypt,1981,69988.1171875,177322.890625,0.3924371898174286,0.6449168447375523,0.1925600916147232,44.465917999999995
Egypt,2005,426299.15625,704515.1875,0.3798454999923706,0.2981473180122865,0.22339655458927155,74.942115
Egypt,1986,95313.109375,279245.6875,0.3924371898174286,0.9533729755852501,0.2726866602897644,50.748186999999994
Egypt,2006,465465.625,755000.75,0.37849515676498413,0.32743752830235373,0.23394875228405,76.27428499999999
Egypt,2007,531694.875,824433,0.33639106154441833,0.34899159346121694,0.2510189712047577,77.605327
Egypt,1990,121968.9140625,339431.375,0.3924371898174286,1.154647173770398,0.2990371584892273,56.397273
Egypt,1994,207130.859375,393826.75,0.3924371898174286,0.657112138379059,0.27766063809394836,61.272847
Egypt,1984,90450.9375,246484.359375,0.3924371898174286,0.973099883137985,0.25356411933898926,48.061546
Egypt,1989,105876.9921875,322889.78125,0.3924371898174286,1.1942551059581934,0.3168497085571289,55.035937
Egypt,2004,401761.375,663524.0625,0.3770919740200043,0.25728846615766493,0.20082737505435944,73.596068
Egypt,1983,81444.375,227340.265625,0.3924371898174286,0.8387335196282129,0.24462845921516418,46.807221
Egypt,2000,340436.71875,541010.8125,0.4168669581413269,0.371740096729217,0.2876153588294983,68.33490499999999
Egypt,2001,358211.28125,570587.6875,0.4102131724357605,0.3341711123051077,0.2588997483253479,69.59994499999999
Egypt,1985,92835.0078125,263813.5,0.3924371898174286,1.05404193987242,0.2694632411003113,49.373805999999995
Egypt,1991,142992.859375,355531.3125,0.3924371898174286,0.7733047208473774,0.2798159718513489,57.689828
Egypt,1999,329421.9375,509353.53125,0.4142635762691498,0.41684110775552324,0.2836397886276245,67.112877
Egypt,1998,314067.375,479671.375,0.3989510238170624,0.4555527932201218,0.2818853557109833,65.922626
Egypt,1980,57836.87109375,154246.609375,0.3924371898174286,1.2376865066385927,0.3684319853782654,43.369552
Egypt,1996,299457.53125,427007.21875,0.3924371898174286,0.572236883577471,0.24869048595428467,63.595628999999995
Egypt,1993,180965.390625,378896.3125,0.3924371898174286,0.745667263470604,0.2851257026195526,60.108373
Egypt,1995,247151.515625,409248.90625,0.3924371898174286,0.5979983487959186,0.2690517008304596,62.434526999999996
Egypt,2002,368679.5,603121.1875,0.40648016333580017,0.30334455516342285,0.23939527571201324,70.90871
Egypt,1992,157458.640625,369270.6875,0.3924371898174286,0.677914947983767,0.2946097254753113,58.922017999999994
Egypt,2003,382074.8125,631642.875,0.40316203236579895,0.2868487659884838,0.19774357974529266,72.247626
El Salvador,1985,4457.1669921875,38249.85546875,NA,0.6251918686624086,0.43428993225097656,4.920932
El Salvador,1998,9966.681640625,60866.61328125,NA,1.6088206238262264,1.1647242307662964,5.736075
El Salvador,1984,4385.89697265625,37889.24609375,NA,0.5448114934038627,0.3648761212825775,4.85528
El Salvador,1990,4805.4755859375,42318.50390625,NA,1.5120145182299043,1.021191120147705,5.252082
El Salvador,1989,5135.77734375,41774.359375,NA,1.0373792555455397,0.8408008813858032,5.184221
El Salvador,1986,4837.994140625,38841.2109375,NA,0.8470790349281754,0.54705810546875,4.986528
El Salvador,1987,4840.53759765625,39691.2890625,NA,0.9397651136986224,0.6436273455619812,5.0518849999999995
El Salvador,1983,4157.7294921875,37828.38671875,NA,0.49956220720063377,0.3351598381996155,4.789472
El Salvador,1982,4018.672607421875,37910.15625,NA,0.4510575450171739,0.3089313507080078,4.722271999999999
El Salvador,1991,4939.1591796875,43371.3046875,NA,1.5025276767819449,1.065154790878296,5.321575999999999
El Salvador,1999,10614.189453125,63673.2890625,NA,1.5359351167189539,1.1310057640075684,5.775659999999999
El Salvador,1988,5085.71044921875,40608.0078125,NA,0.9225502643982529,0.723358154296875,5.117577
El Salvador,2001,12413.9111328125,69572.875,NA,1.3587454007482387,1.1100804805755615,5.8447379999999995
El Salvador,2002,13837.697265625,72607.5625,NA,1.2974662865243072,1.0219660997390747,5.874301
El Salvador,2003,15385.287109375,75721.6484375,NA,1.2249938013725994,0.9600614905357361,5.900929
El Salvador,2000,11809.70703125,66648.9453125,NA,1.4945728041488378,1.0955231189727783,5.811836
El Salvador,1993,6345.93798828125,47214.08203125,NA,1.5190528376292243,1.137132167816162,5.461834
El Salvador,1980,4278.7802734375,37785.80078125,NA,0.41743169091735477,0.289235383272171,4.5776829999999995
El Salvador,1995,7888.29443359375,53000.34375,NA,1.649981800773262,1.2006263732910156,5.588743
El Salvador,1992,5411.79736328125,45022.50390625,NA,1.5043995857292238,1.1437965631484985,5.392142
El Salvador,1997,9510.29296875,57859.70703125,NA,1.6445989452773975,1.1605594158172607,5.6922999999999995
El Salvador,2005,19788.171875,81070.171875,NA,1.1173900070509253,0.864805281162262,5.9472059999999995
El Salvador,1994,6780.736328125,49824.05859375,NA,1.622088274353912,1.193420171737671,5.5280119999999995
El Salvador,2007,25463.658203125,88289.6484375,NA,0.9667846871917123,0.7781478762626648,5.986414
El Salvador,2004,16650.419921875,78393.28125,NA,1.1800263977836662,0.9318913221359253,5.925089
El Salvador,1981,4066.768798828125,37937.37890625,NA,0.4384934444809685,0.2964220643043518,4.652057999999999
El Salvador,1996,8648.69921875,55270.4765625,NA,1.7053148142026857,1.189602255821228,5.643363
El Salvador,2006,22070.837890625,84467.6015625,NA,1.0415184989548079,0.830117404460907,5.967556
Ethiopia,1981,27867.28515625,120955.84375,NA,0.4628966365882348,0.22695960104465485,36.093319
Ethiopia,1983,38507.953125,126118.5078125,NA,0.46976938984203315,0.18360477685928345,38.259375999999996
Ethiopia,1984,41901.87109375,127810.9765625,NA,0.7494815669435341,0.19967016577720642,39.493503
Ethiopia,1985,36423.74609375,127686.15625,NA,0.8278575279940918,0.26653820276260376,40.775997
Ethiopia,1982,32196.751953125,123537.0078125,NA,0.520056558726766,0.20125895738601685,37.109517
Ethiopia,2002,37751.4140625,141852.34375,NA,0.43686593692201725,0.2077983170747757,70.39117
Ethiopia,1993,37936.9140625,130163.0078125,NA,0.6723576771289919,0.20053134858608246,53.477944
Ethiopia,1987,37450,129513.0625,NA,0.8558148777467993,0.28644824028015137,43.470219
Ethiopia,1988,37488.79296875,129969.1953125,NA,0.9775873675057444,0.2776443362236023,44.908705
Ethiopia,1980,24310.943359375,117593.5625,NA,0.4441210400365553,0.24880459904670715,35.239974
Ethiopia,1992,35179.34765625,130470.671875,NA,0.7516595280516104,0.299224853515625,51.602776
Ethiopia,1986,38436.62890625,128753.0390625,NA,0.7100483320527899,0.2611761689186096,42.097111
Ethiopia,1997,41258.19140625,131698.84375,NA,0.7593986761340624,0.21067935228347778,60.893263999999995
Ethiopia,1995,38285.32421875,130462.1484375,NA,0.8167034468305678,0.20221488177776337,57.237226
Ethiopia,2007,69192.1796875,172818.75,NA,0.43021361898177524,0.27544233202934265,80.89196799999999
Ethiopia,2001,42703.984375,138821,NA,0.45235105845227314,0.19066362082958221,68.39312799999999
Ethiopia,1996,38189.421875,131668.921875,NA,0.6798700263247739,0.21881712973117828,59.076414
Ethiopia,1994,34511.71875,130978.140625,NA,0.5293535637031096,0.21290451288223267,55.366516999999995
Ethiopia,2006,57154.5,164752.6875,NA,0.3911949262119395,0.2641453444957733,78.735675
Ethiopia,1991,38928.5859375,131664.625,NA,0.8722140274715064,0.3364632725715637,49.784987
Ethiopia,2000,36925.23828125,135553.625,NA,0.5551105572594515,0.22300715744495392,66.443603
Ethiopia,1998,37428.00390625,132339.4375,NA,0.928041310524957,0.2110239714384079,62.707547
Ethiopia,2004,46658.109375,150664.46875,NA,0.3523854819408929,0.21596209704875946,74.506974
Ethiopia,2003,40045.4609375,144415.25,NA,0.42418278444455587,0.21448718011379242,72.43229
Ethiopia,1990,43249.0859375,132005.96875,NA,0.7966205600427636,0.2652055621147156,48.057094
Ethiopia,2005,56134.42578125,157039.390625,NA,0.32596884491873296,0.21869724988937378,76.608431
Ethiopia,1989,38031.671875,131422.59375,NA,0.7732442144866825,0.2800719738006592,46.433603999999995
Ethiopia,1999,38078.95703125,133134.46875,NA,0.8207011885621254,0.19660520553588867,64.550161
Finland,1991,113355.890625,673202.6875,0.700059175491333,0.8753842427227323,1.1543136835098267,5.009380999999999
Finland,1988,118293.0234375,605967.625,0.6539723873138428,0.7529148685165141,0.9317862391471863,4.951886
Finland,1990,123536.4375,658662.0625,0.6683122515678406,0.964072017750304,1.1718109846115112,4.986705
Finland,2001,170137.609375,793804.0625,0.5666233897209167,0.6627961470351266,0.7459408640861511,5.188446
Finland,1985,98259.7890625,541695.375,0.6567361354827881,0.4565654356502912,0.5659055709838867,4.902219
Finland,1984,97509.5078125,522035.40625,0.6416915059089661,0.4330516277411375,0.5417991280555725,4.8792219999999995
Finland,1993,109277.1484375,683291.375,0.6276863813400269,0.5610362590061633,0.8220998644828796,5.061465
Finland,1992,109385.6328125,681199.0625,0.6749595999717712,0.7387990729242367,1.0243359804153442,5.034898
Finland,1997,142485.5,715489.0625,0.5819615721702576,0.7115394007304,0.9116538166999817,5.1407549999999995
Finland,2002,170558.53125,812177.875,0.5708118081092834,0.7294175352878473,0.7982567548751831,5.200632
Finland,1989,123174.03125,634186.3125,0.6535183191299438,0.7889586100198029,0.9746992588043213,4.967776
Finland,1996,131019.015625,701337,0.5952566266059875,0.7558841440040511,1.0510492324829102,5.126021
Finland,1987,109773.1953125,581873.5625,0.654443621635437,0.6724093993133087,0.8463939428329468,4.937259
Finland,2000,167990.5625,772936,0.5724367499351501,0.6499015948134652,0.7345104217529297,5.176482
Finland,1983,95085.4609375,503404.84375,0.6421825289726257,0.4202152493414846,0.5333801507949829,4.853196
Finland,1994,116753.84375,685230.625,0.6039022207260132,0.6226413885189194,0.8959577083587646,5.086499
Finland,2005,187502.4375,873386.75,0.577814519405365,0.8993269177331178,1.0847318172454834,5.2463679999999995
Finland,2004,180053.796875,851769.625,0.5687808990478516,0.9152356283478579,1.0720863342285156,5.228841999999999
Finland,1982,93781.703125,483613.1875,0.6471573114395142,0.43072148419247164,0.5599311590194702,4.826135
Finland,1980,91593.171875,446707.4375,0.6421263813972473,0.4502689320223874,0.5806190371513367,4.779453999999999
Finland,1995,131239.125,691241.3125,0.5923696160316467,0.7419942610151912,1.048832893371582,5.108175999999999
Finland,1986,104587.5703125,561176.4375,0.6551530957221985,0.5673470707918972,0.7081202268600464,4.9212929999999995
Finland,1999,160226.328125,752146.9375,0.5782604813575745,0.7178939320443557,0.8407256603240967,5.1647799999999995
Finland,1981,92874.3515625,464466.53125,0.6532131433486938,0.43682252150013273,0.5638819336891174,4.800898999999999
Finland,2006,190195.671875,894691.9375,0.5791646838188171,0.9407425528225318,1.1107243299484253,5.2665999999999995
Finland,2007,206338.328125,920680.5625,0.5634201169013977,1.0734938812770218,1.2122350931167603,5.289333
Finland,2003,171414.328125,831171.5625,0.5741673111915588,0.8620902586960608,0.980014443397522,5.2138
Finland,1998,153486.359375,733402.9375,0.5737594962120056,0.7259600783939519,0.8757058382034302,5.153229
France,2005,2103202,9790023,0.6183969974517822,0.9283482762710844,1.0469448566436768,63.084613999999995
France,2006,2139617.5,10029721,0.6186895966529846,0.9394061818889101,1.076086401939392,63.470828
France,2004,2005503.625,9562142,0.6185738444328308,0.9830400020114681,1.0539871454238892,62.680417999999996
France,2000,1942994.625,8702107,0.6163980960845947,0.7330643097766129,0.7042232751846313,61.105230999999996
France,1999,1829754.25,8472770,0.6190978288650513,0.8264742240710845,0.8226398229598999,60.799015
France,1983,1203227.125,5539069.5,0.7045192122459412,0.3923425919150359,0.4698334038257599,56.091787
France,1989,1397526.5,6605713.5,0.621421754360199,0.6353034072786062,0.7439352869987488,58.092991999999995
France,2003,1955126.125,9343414,0.6237314343452454,0.982599826204816,0.9412621855735779,62.262671
France,1988,1345192.375,6378734,0.6263550519943237,0.6479394706699235,0.7699660062789917,57.751543999999996
France,1990,1444479.25,6841905.5,0.625622034072876,0.7907201678336798,0.9003665447235107,58.418028
France,2007,2267029,10292202,0.6108195781707764,0.9980798186240091,1.1648950576782227,63.842096999999995
France,1980,1246880.25,5015508,0.7218501567840576,0.49358574019941903,0.5695427060127258,55.285646
France,1995,1554860.25,7760679.5,0.6202991604804993,0.8935551754091949,1.0595730543136597,59.811881
France,1998,1763625.625,8264142,0.6119357347488403,0.8441147334552597,0.8636718988418579,60.531977999999995
France,1981,1222484,5204345.5,0.7142415046691895,0.43572342948385456,0.5112903714179993,55.527915
France,2002,2036409.125,9136258,0.6236627101898193,0.7963445208282445,0.7315303087234497,61.847607999999994
France,1987,1277776.75,6176169.5,0.6446110606193542,0.6203033944401392,0.7441699504852295,57.402141
France,2001,2008238.5,8929209,0.6185667514801025,0.7298799440002075,0.6863089203834534,61.456854
France,1982,1220582.25,5381234,0.7153821587562561,0.40826443771434134,0.4838946759700775,55.797684
France,1994,1514447.375,7594445,0.6178566217422485,0.781730948494555,0.9406517744064331,59.556459999999994
France,1993,1481563.125,7427878,0.620194137096405,0.7415949693372749,0.9150265455245972,59.292227999999994
France,1992,1481791.5,7263229.5,0.6210486888885498,0.805848530542074,0.9658682346343994,59.01591
France,1997,1674515.125,8082456,0.6174789071083069,0.8241381936739489,0.8897378444671631,60.290831
France,1996,1587360.25,7923477,0.6238491535186768,0.9155883588161586,1.0471222400665283,60.055803
France,1985,1171883.625,5839898.5,0.6774086356163025,0.3907899354059631,0.47619080543518066,56.723582
France,1986,1239001.375,6001655,0.6538354754447937,0.5261359213867169,0.6306506991386414,57.056509
France,1991,1452341.5,7060825,0.6245303153991699,0.7738643226344512,0.8884721398353577,58.724885
France,1984,1190937.375,5687969.5,0.6871457695960999,0.37655932129335895,0.45198193192481995,56.402567999999995
Germany,1995,2376434,10062676,0.666325569152832,0.9520569806533578,1.1010658740997314,81.6129
Germany,1998,2555663,10801120,0.6439803838729858,0.8363812066339046,0.8671112060546875,82.010184
Germany,1994,2279623.25,9812062,0.6700714230537415,0.8202649552592594,0.9703727960586548,81.206786
Germany,1993,2190119.5,9555206,0.6822115778923035,0.7800348896200704,0.9499512910842896,80.67599899999999
Germany,1992,2164367.75,9314063,0.6809079051017761,0.8161120697328618,0.9851650595664978,80.07594
Germany,1987,1670961.625,8091847,0.6726812720298767,0.6373849752428186,0.7779500484466553,77.864381
Germany,1990,1977566.375,8763040,0.6726812720298767,0.7620826987650621,0.8998915553092957,78.958237
Germany,1999,2641263.5,11078137,0.6484015583992004,0.8120842537192993,0.8195575475692749,81.96583
Germany,1996,2409760.75,10304894,0.6633314490318298,0.934430237616208,1.0533581972122192,81.870772
Germany,2007,3274641,12704325,0.5850908160209656,0.9929368868901454,1.0326504707336426,80.85451499999999
Germany,1997,2481533.5,10544006,0.650027334690094,0.8269471206781145,0.8964062333106995,81.993831
Germany,2004,2879092.5,12123805,0.6162067651748657,0.9191676853824232,0.9646382927894592,81.417791
Germany,2005,3013837.75,12288797,0.6085341572761536,0.8913696548549015,0.9428813457489014,81.24680099999999
Germany,1989,1836866.125,8508181,0.6726812720298767,0.6227450419557259,0.7572563290596008,78.51478999999999
Germany,1991,2088386.875,9033639,0.6726812720298767,0.754246126119626,0.8878658413887024,79.483739
Germany,1980,1533229.375,6844333,0.6726812720298767,0.5187239445469317,0.6116796731948853,78.159527
